Date,META,AAPL,AMZN,NFLX,GOOGL
2024-08-29,514.7645263671875,228.08026123046875,172.1199951171875,69.24800109863281,160.54212951660156
2024-08-30,517.8338623046875,227.29612731933594,178.5,70.13500213623047,162.1298828125
2024-09-03,508.3475341796875,221.11248779296875,176.25,67.53199768066406,156.15594482421875
2024-09-04,509.32098388671875,219.2067413330078,173.3300018310547,67.96800231933594,155.2528839111328
2024-09-05,513.41357421875,220.7253875732422,177.88999938964844,68.36199951171875,156.03684997558594
2024-09-06,496.9341735839844,219.177001953125,171.38999938964844,66.5770034790039,149.7652130126953
2024-09-09,501.42401123046875,219.26632690429688,175.39999389648438,67.54199981689453,147.76795959472656
2024-09-10,501.42401123046875,218.47225952148438,179.5500030517578,67.36199951171875,147.71826171875
2024-09-11,508.41705322265625,221.00332641601562,184.52000427246094,68.14700317382812,150.20240783691406
2024-09-12,522.09521484375,221.11248779296875,187.0,68.68000030517578,153.71006774902344
2024-09-13,521.121826171875,220.844482421875,186.49000549316406,69.70600128173828,156.46249389648438
2024-09-16,530.2294921875,214.71047973632812,184.88999938964844,69.6500015258789,157.05870056152344
2024-09-17,533.2520751953125,215.17697143554688,186.8800048828125,70.69100189208984,158.3107452392578
2024-09-18,534.8726196289062,219.04794311523438,186.42999267578125,69.0469970703125,158.79762268066406
2024-09-19,555.9017333984375,227.16709899902344,189.8699951171875,70.43199920654297,161.11285400390625
2024-09-20,558.1387939453125,226.5020751953125,191.60000610351562,70.10299682617188,162.55368041992188
2024-09-23,561.1812744140625,224.78494262695312,193.8800048828125,70.53700256347656,160.82470703125
2024-09-24,560.1075439453125,225.67825317382812,193.9600067138672,72.22599792480469,161.2618865966797
2024-09-25,565.0589599609375,224.68569946289062,192.52999877929688,72.15599822998047,160.4669952392578
2024-09-26,564.5918579101562,225.8271484375,191.16000366210938,71.14299774169922,161.69911193847656
2024-09-27,564.114501953125,226.0950927734375,187.97000122070312,70.73500061035156,162.91140747070312
